CET;Max TemperatureC;Mean TemperatureC;Min TemperatureC;Max Humidity; Mean Humidity; Min Humidity; Max Sea Level PressurehPa; Mean Sea Level PressurehPa; Min Sea Level PressurehPa; Max Wind SpeedKm/h; Mean Wind SpeedKm/h;Precipitationmm; Events;WindDirDegrees
24/12/1997;10;6;1;100;89;71;1034;1032;1031;8;3;0;Fog;357
25/12/1997;9;7;5;100;88;71;1032;1030;1028;11;5;0;Fog-Rain;152
26/12/1997;13;9;6;100;71;35;1028;1025;1023;37;11;0;Fog-Rain;246
27/12/1997;12;7;3;81;55;41;1027;1025;1024;35;18;0;;278
28/12/1997;9;4;1;100;83;62;1025;1020;1015;13;3;0;;194
29/12/1997;9;7;6;100;92;87;1015;1013;1011;10;5;0;Fog;5
30/12/1997;12;9;7;100;86;72;1013;1012;1011;8;5;0;Fog;354
31/12/1997;10;8;6;93;89;76;1013;1012;1011;16;5;0;;128
01/01/1998;11;6;2;81;62;37;1022;1018;1014;11;3;0;;356
02/01/1998;11;7;4;88;83;76;1023;1021;1019;32;8;0;;203
03/01/1998;16;12;8;93;82;72;1026;1024;1022;29;14;0;;241
04/01/1998;13;10;8;94;88;77;1024;1023;1021;29;11;0;;217
05/01/1998;14;10;6;100;79;47;1025;1023;1022;13;6;0;Fog;278
06/01/1998;8;4;2;100;89;66;1028;1026;1025;11;5;0;Fog;359
07/01/1998;7;4;2;100;88;81;1029;1028;1026;10;3;0;;120
08/01/1998;15;8;2;100;78;42;1031;1029;1028;10;6;0;Fog;17
09/01/1998;15;8;1;93;77;42;1031;1029;1028;8;5;0;;358
10/01/1998;12;7;3;93;81;62;1028;1025;1023;14;5;0;;43
11/01/1998;12;9;6;93;77;62;1023;1021;1020;10;3;0;;34
12/01/1998;12;9;7;93;81;67;1022;1017;1012;37;10;0;Rain;147
13/01/1998;11;8;6;94;71;54;1020;1015;1011;34;24;0;Rain;233
14/01/1998;11;6;2;81;55;37;1029;1025;1021;21;10;0;;263
15/01/1998;9;4;-1;93;81;62;1030;1029;1028;11;3;0;;166
16/01/1998;12;6;1;100;89;67;1030;1027;1018;13;5;0;Fog;65
17/01/1998;12;6;-1;100;80;44;1031;1029;1026;10;2;0;Fog;49
18/01/1998;9;4;0;100;86;71;1026;1025;1024;16;5;0;;226
19/01/1998;15;11;7;93;68;45;1024;1023;1022;34;19;0;;237
20/01/1998;18;13;8;76;60;48;1028;1025;1023;34;21;0;;330
21/01/1998;16;8;0;93;54;23;1028;1026;1024;14;6;0;;26
22/01/1998;15;7;-1;93;65;29;1023;1020;1017;11;3;0;;145
23/01/1998;7;3;-1;100;85;75;1017;1014;1013;14;3;0;;270
24/01/1998;10;6;2;100;81;54;1016;1015;1013;21;10;0;Rain;9
25/01/1998;7;2;-2;93;71;46;1016;1015;1014;19;5;0;;28
26/01/1998;6;3;0;100;;65;1016;1014;1012;27;8;0;Rain-Snow;34
27/01/1998;9;4;1;100;85;66;1014;1010;1008;26;10;0;Rain;68
28/01/1998;11;8;5;87;72;58;1009;1007;1005;23;11;0;Rain;103
29/01/1998;9;7;4;100;89;71;1015;1012;1007;11;5;0;Rain;56
30/01/1998;11;6;0;100;82;58;1015;1011;1007;13;5;0;Fog;33
31/01/1998;10;8;6;93;79;71;1007;1005;1003;10;3;0;Rain;59
01/02/1998;13;9;6;93;76;58;1009;1007;1005;11;6;0;;67
02/02/1998;11;9;7;100;93;87;1008;1003;1001;11;3;0;Rain;355
03/02/1998;12;9;7;100;91;72;1002;1001;1000;8;3;0;Fog-Rain;1
04/02/1998;12;9;7;93;82;62;1013;1006;1002;14;6;0;Rain;32
05/02/1998;13;9;5;87;70;54;1017;1016;1013;10;6;0;;302
06/02/1998;12;8;5;93;81;58;1023;1020;1017;8;5;0;;348
07/02/1998;14;7;1;100;73;35;1029;1027;1024;10;5;0;;351
08/02/1998;15;8;1;100;70;39;1028;1026;1023;10;5;0;;9
09/02/1998;8;4;1;100;87;76;1028;1026;1025;16;6;0;Rain;8
10/02/1998;14;10;6;93;71;47;1031;1029;1028;14;3;0;;49
11/02/1998;12;9;7;93;79;67;1033;1031;1013;11;5;0;;350
12/02/1998;13;10;8;93;81;67;1034;1032;1031;11;5;0;;64
13/02/1998;17;11;5;100;78;52;1034;1032;1032;8;3;0;Rain;359
14/02/1998;21;12;4;100;71;35;1035;1033;1032;8;3;0;;357
15/02/1998;21;12;4;100;69;33;1035;1032;1030;11;3;0;;4
16/02/1998;21;12;4;100;68;37;1031;1029;1028;8;3;0;;344
17/02/1998;23;14;6;93;65;29;1030;1029;1027;11;5;0;;355
18/02/1998;19;12;6;100;74;46;1033;1032;1030;8;5;0;;353
19/02/1998;18;11;5;100;66;26;1033;1031;1028;8;3;0;;9
20/02/1998;17;10;3;93;71;45;1028;1025;1023;11;5;0;;349
21/02/1998;13;8;4;100;84;71;1027;1024;1023;26;10;0;Rain;267
22/02/1998;13;8;4;70;50;33;1036;1032;1027;26;14;0;;327
23/02/1998;12;7;2;75;57;44;1037;1036;1033;29;13;0;;2
24/02/1998;15;8;0;87;56;31;1034;1032;1030;23;11;0;;35
25/02/1998;16;8;0;87;56;34;1032;1031;1029;13;8;0;;356
26/02/1998;18;9;0;93;62;30;1034;1032;1031;11;5;0;;326
27/02/1998;18;9;1;93;63;32;1033;1030;1027;10;3;0;;337
28/02/1998;17;9;1;100;67;37;1027;1023;1021;13;3;0;;285
01/03/1998;18;9;1;100;64;36;1024;1023;1021;14;6;0;;264
02/03/1998;17;9;1;100;63;34;1027;1025;1024;14;6;0;;245
03/03/1998;19;11;3;93;64;32;1028;1026;1025;13;5;0;;24
04/03/1998;18;11;5;87;62;36;1025;1024;1022;10;5;0;;342
05/03/1998;22;13;5;93;59;29;1028;1026;1025;19;5;0;;221
06/03/1998;22;13;4;93;64;33;1031;1029;1028;14;5;0;;2
07/03/1998;23;13;4;93;61;25;1030;1028;1026;21;6;0;;306
08/03/1998;24;17;10;76;47;31;1028;1025;1022;32;16;0;;271
09/03/1998;18;13;9;71;52;39;1026;1024;1022;29;16;0;;317
10/03/1998;17;10;4;76;56;39;1030;1028;1026;13;6;0;;154
11/03/1998;16;10;4;93;60;41;1025;1022;1019;34;13;0;Rain;344
12/03/1998;12;8;5;61;53;41;1024;1023;1021;34;24;0;;8
13/03/1998;13;8;4;66;57;44;1026;1025;1023;27;11;0;;25
14/03/1998;17;8;-1;93;60;34;1028;1026;1024;11;3;0;;302
15/03/1998;19;9;0;100;60;34;1027;1026;1024;11;3;0;;355
16/03/1998;23;12;1;100;58;31;1027;1025;1023;10;5;0;;314
17/03/1998;24;13;2;87;52;29;1027;1025;1024;10;3;0;;333
18/03/1998;23;13;3;75;53;31;1029;1027;1026;11;5;0;;357
19/03/1998;23;13;4;87;53;29;1032;1030;1029;11;5;0;;358
20/03/1998;24;13;3;81;51;25;1030;1027;1024;8;5;0;;351
21/03/1998;23;13;3;87;53;27;1025;1021;1018;13;5;0;;293
22/03/1998;22;13;6;76;56;40;1021;1020;1018;16;5;0;;106
23/03/1998;20;15;10;88;67;43;1022;1021;1018;29;6;0;;101
24/03/1998;22;14;7;93;55;26;1024;1023;1021;26;8;0;;8
25/03/1998;19;10;2;76;51;35;1026;1024;1020;14;6;0;;54
26/03/1998;22;12;3;87;60;38;1022;1021;1019;10;5;0;;347
27/03/1998;23;14;6;87;60;36;1022;1019;1016;10;3;0;;40
28/03/1998;20;16;11;88;70;39;1017;1014;1011;14;5;0;Rain;10
29/03/1998;16;13;11;100;88;55;1012;1010;1009;23;13;0;Rain;112
30/03/1998;19;14;11;100;69;37;1018;1015;1012;23;6;0;Fog;243
31/03/1998;16;10;5;93;75;51;1019;1017;1016;24;8;0;Rain;272
01/04/1998;17;10;4;100;74;48;1022;1020;1019;26;8;0;Fog;177
02/04/1998;16;12;9;88;75;59;1019;1017;1016;35;16;0;;222
03/04/1998;18;14;12;77;66;52;1016;1012;1008;37;19;0;;212
04/04/1998;15;11;8;93;64;39;1013;1011;1008;35;27;0;Rain;239
05/04/1998;15;11;7;87;59;34;1018;1014;1011;32;19;0;Rain;277
06/04/1998;15;10;;93;65;45;1020;1017;1012;29;11;0;;214
07/04/1998;17;13;10;94;54;26;1012;1011;1008;34;18;0;Rain;265
08/04/1998;15;10;5;81;52;38;1013;1012;1011;26;10;0;;306
09/04/1998;12;9;6;87;59;47;1011;1005;1001;35;18;0;Rain;257
10/04/1998;10;7;3;87;68;47;1007;1003;1000;47;23;0;Rain-Hail-Thunderstorm;267
11/04/1998;10;6;1;87;63;35;1015;1009;1007;29;14;0;Rain;289
12/04/1998;12;7;3;65;49;35;1019;1017;1015;27;19;0;;294
13/04/1998;13;8;4;65;50;41;1018;1015;1013;32;19;0;;301
14/04/1998;12;7;2;93;67;43;1013;1007;1003;23;10;0;Rain;203
15/04/1998;13;9;5;93;73;51;1010;1005;1001;27;16;0;Rain;240
16/04/1998;11;8;6;93;75;54;1011;1009;1003;48;23;0;;238
17/04/1998;13;10;7;62;48;35;1013;1009;1006;37;26;0;;282
18/04/1998;16;9;2;81;52;21;1016;1014;1013;14;10;0;;269
19/04/1998;17;10;4;93;56;39;1014;1014;1013;19;8;0;;205
20/04/1998;20;14;8;87;61;39;1018;1016;1014;16;10;0;;197
21/04/1998;24;14;5;93;58;29;1018;1015;1011;16;6;0;;255
22/04/1998;17;13;9;94;64;41;1015;1012;1011;29;10;0;Rain;50
23/04/1998;22;13;6;100;68;33;1024;1020;1010;13;3;0;Fog;346
24/04/1998;25;16;7;93;59;36;1026;1025;1023;11;3;0;;49
25/04/1998;27;18;9;87;56;34;1024;1020;1015;19;6;0;;271
26/04/1998;18;13;8;82;66;44;1015;1011;1009;45;13;0;Rain;238
27/04/1998;16;12;9;62;48;31;1014;1013;1012;37;26;0;;288
28/04/1998;17;11;6;87;63;47;1014;1012;1009;37;18;0;Rain;236
29/04/1998;16;13;10;100;63;39;1009;1005;1003;35;19;0;Rain;255
30/04/1998;15;11;8;81;60;45;1010;1008;1007;34;23;0;Rain;288
01/05/1998;15;9;3;100;73;41;1012;1010;1009;19;8;0;Rain;14
02/05/1998;16;11;7;87;62;42;1013;1012;1010;27;8;0;Rain;35
03/05/1998;15;11;7;93;67;44;1013;1011;1009;19;8;0;Rain;345
04/05/1998;13;9;6;76;59;47;1016;1012;1010;35;16;0;;6
05/05/1998;18;10;3;81;53;37;1017;1016;1014;26;13;0;;23
06/05/1998;22;12;3;93;54;25;1018;1017;1016;14;5;0;;338
07/05/1998;24;14;6;87;53;27;1019;1017;1015;26;8;0;;68
08/05/1998;21;14;9;67;51;40;1021;1020;1018;23;11;0;;105
09/05/1998;26;17;9;87;54;34;1023;1020;1016;19;8;0;;132
10/05/1998;21;17;14;77;60;49;1018;1016;1012;29;14;0;Rain;132
11/05/1998;18;14;11;100;73;52;1016;1015;1012;23;13;0;Rain-Thunderstorm;158
12/05/1998;20;15;10;88;64;40;1017;1016;1015;13;6;0;;171
13/05/1998;20;15;10;94;76;49;1018;1017;1016;14;5;0;Rain;57
14/05/1998;18;14;10;100;81;59;1018;1016;1015;13;5;0;Rain;36
15/05/1998;24;17;11;100;78;38;1019;1017;1015;16;8;0;Rain-Thunderstorm;235
16/05/1998;24;17;10;100;70;36;1018;1017;1015;13;3;0;Fog-Thunderstorm;24
17/05/1998;27;18;10;94;51;24;1018;1017;1016;10;6;0;;3
18/05/1998;27;18;10;87;54;24;1020;1018;1017;23;6;0;;117
19/05/1998;23;18;14;94;72;50;1020;1019;1017;21;8;0;Rain-Thunderstorm;151
20/05/1998;23;17;11;100;70;41;1019;1017;1015;19;5;0;Thunderstorm;46
21/05/1998;23;17;11;94;66;36;1019;1018;1016;19;6;0;Rain-Thunderstorm;36
22/05/1998;23;17;12;88;62;38;1020;1019;1016;29;6;0;Rain-Thunderstorm;63
23/05/1998;24;18;13;94;66;36;1019;1016;1012;24;6;0;Rain-Thunderstorm;6
24/05/1998;19;16;13;88;80;59;1015;1013;1012;26;5;0;Rain-Thunderstorm;342
25/05/1998;22;16;11;94;63;38;1014;1013;1011;19;6;0;Rain-Thunderstorm;20
26/05/1998;22;16;9;100;67;38;1013;1012;1010;23;6;0;Thunderstorm;279
27/05/1998;21;16;12;94;70;40;1012;1009;1007;32;14;0;Rain-Thunderstorm;261
28/05/1998;18;14;11;88;52;34;1013;1011;1008;23;13;0;;273
29/05/1998;16;13;11;94;76;48;1013;1012;1010;27;13;0;Rain;198
30/05/1998;16;12;9;100;66;42;1019;1012;1009;26;18;0;Rain;237
31/05/1998;19;13;8;93;61;37;1016;1015;1014;19;11;0;Rain;205
01/06/1998;23;18;13;100;71;38;1015;1014;1012;27;10;0;Rain;223
02/06/1998;21;17;14;88;60;33;1016;1015;1014;24;11;0;;211
03/06/1998;25;17;9;93;59;36;1016;1014;1012;14;6;0;Thunderstorm;105
04/06/1998;24;19;15;88;67;41;1015;1014;1011;14;3;0;Thunderstorm;3
05/06/1998;23;18;14;94;75;47;1015;1012;1010;34;11;0;Rain-Thunderstorm;279
06/06/1998;24;18;13;94;63;44;1018;1016;1013;27;11;0;;222
07/06/1998;26;20;14;94;59;34;1020;1019;1018;14;8;0;;186
08/06/1998;28;20;13;88;54;30;1023;1022;1020;14;6;0;;340
09/06/1998;31;22;14;88;52;29;1023;1020;1016;21;6;0;;302
10/06/1998;27;22;17;88;51;26;1016;1015;1014;34;13;0;;307
11/06/1998;21;16;11;72;50;33;1023;1019;1016;24;8;0;;45
12/06/1998;23;16;8;62;45;31;1027;1025;1023;27;11;0;;23
13/06/1998;28;18;9;82;47;32;1024;1021;1018;23;6;0;;305
14/06/1998;27;20;13;77;48;28;1019;1017;1015;26;13;0;;301
15/06/1998;25;19;13;72;50;34;1020;1017;1017;19;10;0;;18
16/06/1998;27;19;12;72;50;32;1024;1023;1020;21;13;0;;13
17/06/1998;29;20;12;77;49;29;1028;1026;1024;10;5;0;;352
18/06/1998;32;22;13;77;49;27;1027;1025;1023;10;5;0;;355
19/06/1998;33;24;15;77;44;18;1025;1023;1020;19;8;0;;68
20/06/1998;34;23;13;67;37;20;1023;1022;1020;13;6;0;;110
21/06/1998;32;24;17;60;41;29;1025;1024;1023;19;10;0;;200
22/06/1998;33;24;17;72;44;21;1025;1023;1020;24;8;0;;293
23/06/1998;33;23;14;63;38;23;1022;1020;1016;14;5;0;;320
24/06/1998;33;24;15;68;42;27;1017;1015;1012;23;6;0;;299
25/06/1998;30;23;16;72;47;32;1015;1014;1012;26;8;0;;231
26/06/1998;32;23;14;77;44;29;1015;1014;1013;23;11;0;;245
27/06/1998;33;23;14;72;42;24;1017;1016;1015;23;8;0;;259
28/06/1998;35;26;16;68;40;24;1019;1017;1016;16;6;0;;329
29/06/1998;34;26;18;64;45;34;1019;1017;1014;29;10;0;;209
30/06/1998;34;26;18;73;51;36;1018;1014;1008;32;8;0;;90
01/07/1998;26;22;18;88;58;36;1012;1011;1010;40;16;0;Rain-Thunderstorm;267
02/07/1998;25;20;16;72;47;24;1017;1014;1013;29;19;0;;254
03/07/1998;28;20;12;72;44;26;1022;1020;1017;14;8;0;;167
04/07/1998;32;23;15;67;41;21;1024;1022;1021;19;11;0;;341
05/07/1998;35;26;16;72;41;22;1023;1021;1017;13;8;0;;358
06/07/1998;32;24;17;63;41;27;1018;1015;1011;34;10;0;;270
07/07/1998;27;22;17;63;45;34;1018;1015;1013;26;19;0;;320
08/07/1998;32;23;15;63;45;22;1021;1019;1017;21;11;0;;33
09/07/1998;35;24;14;55;30;12;1020;1018;1016;8;5;0;;101
10/07/1998;34;27;19;46;26;12;1020;1018;1016;14;6;0;;10
11/07/1998;35;27;18;49;27;15;1020;1018;1016;23;10;0;;21
12/07/1998;35;26;17;55;30;14;1019;1017;1014;23;10;0;;83
13/07/1998;35;27;18;59;32;14;1015;1014;1012;27;8;0;;338
14/07/1998;30;24;18;59;37;19;1017;1016;1014;26;18;0;;50
15/07/1998;31;22;14;51;27;16;1020;1018;1017;14;8;0;;49
16/07/1998;34;24;15;45;26;14;1021;1019;1017;10;3;0;;64
17/07/1998;36;27;18;49;26;13;1020;1018;1016;13;5;0;;53
18/07/1998;35;28;20;50;28;15;1017;1016;1013;19;6;0;;153
19/07/1998;36;27;18;56;27;16;1017;1015;1013;19;6;0;;117
20/07/1998;32;26;20;35;27;19;1015;1014;1012;37;14;0;;210
21/07/1998;29;23;17;68;40;22;1018;1016;1014;19;10;0;;200
22/07/1998;32;23;15;55;31;16;1020;1019;1018;13;6;0;;290
23/07/1998;35;26;16;59;29;15;1021;1019;1018;13;5;0;;297
24/07/1998;36;27;19;49;27;12;1019;1017;1015;19;6;0;;264
25/07/1998;36;28;20;60;33;17;1018;1016;1014;16;10;0;;330
26/07/1998;35;28;20;52;31;14;1016;1015;1012;27;6;0;;260
27/07/1998;36;26;17;59;31;17;1017;1014;1013;19;10;0;;317
28/07/1998;35;27;18;59;32;13;1020;1019;1017;24;11;0;;18
29/07/1998;37;28;19;56;29;12;1019;1017;1014;11;6;0;;285
30/07/1998;38;28;19;52;29;11;1015;1014;1011;27;5;0;;275
31/07/1998;34;27;19;64;32;12;1014;1012;1011;26;10;0;;262
01/08/1998;30;24;18;64;46;29;1016;1014;1012;26;14;0;;41
02/08/1998;27;21;15;63;42;21;1024;1019;1016;32;24;0;;37
03/08/1998;29;20;12;63;39;16;1028;1026;1024;23;10;0;;43
04/08/1998;34;24;15;55;33;17;1028;1025;1015;19;8;0;;55
05/08/1998;34;27;19;64;35;17;1026;1024;1021;19;11;0;;59
06/08/1998;36;27;18;52;30;13;1024;1022;1019;13;6;0;;54
07/08/1998;37;27;17;52;28;10;1022;1020;1018;11;5;0;;76
08/08/1998;37;27;17;42;25;11;1021;1019;1016;13;6;0;;85
09/08/1998;38;27;17;45;24;10;1020;1018;1016;8;3;0;;181
10/08/1998;38;28;18;45;24;11;1020;1019;1017;11;3;0;;64
11/08/1998;38;28;19;43;26;13;1022;1020;1019;29;6;0;;107
12/08/1998;36;29;23;54;29;15;1020;1018;1015;24;8;0;Rain;9
13/08/1998;34;28;23;47;31;17;1018;1016;1013;23;10;0;;44
14/08/1998;33;26;19;60;38;21;1017;1015;1012;14;8;0;;149
15/08/1998;35;27;18;94;51;24;1020;1016;1014;40;10;0;Rain-Thunderstorm;10
16/08/1998;31;24;18;88;59;27;1022;1021;1019;19;10;0;Rain-Thunderstorm;331
17/08/1998;34;27;19;83;56;17;1021;1019;1016;34;6;0;Rain-Thunderstorm;15
18/08/1998;33;26;18;77;;23;1019;1018;1016;21;11;0;;351
19/08/1998;33;27;20;78;49;24;1019;1018;1016;23;6;0;Thunderstorm;27
20/08/1998;34;26;18;83;49;21;1021;1020;1018;14;5;0;Thunderstorm;348
21/08/1998;35;27;18;78;43;19;1022;1021;1019;23;5;0;;19
22/08/1998;35;27;19;46;25;12;1023;1021;1018;13;6;0;;14
23/08/1998;36;27;19;57;34;16;1021;1020;1016;19;10;0;;7
24/08/1998;37;28;19;64;34;16;1020;1019;1016;10;5;0;;9
25/08/1998;37;29;21;56;34;16;1020;1018;1016;14;8;0;;26
26/08/1998;37;29;21;50;31;15;1018;1016;1012;27;10;0;;248
27/08/1998;32;24;18;94;54;27;1016;1015;1013;24;6;0;Rain-Thunderstorm;340
28/08/1998;32;23;16;94;49;18;1018;1016;1014;13;5;0;;14
29/08/1998;32;22;13;58;30;14;1018;1016;1014;13;5;0;;30
30/08/1998;33;24;15;68;38;20;1019;1016;1014;13;3;0;;104
31/08/1998;34;26;18;59;43;26;1016;1014;1011;14;6;0;;63
01/09/1998;33;27;20;73;47;29;1015;1014;1013;14;6;0;;208
02/09/1998;32;26;20;68;45;25;1018;1016;1015;29;8;0;;244
03/09/1998;31;24;18;77;48;24;1021;1018;1016;27;13;0;;210
04/09/1998;27;23;19;73;50;32;1017;1015;1013;29;14;0;;220
05/09/1998;29;23;17;63;42;20;1020;1017;1016;23;11;0;;172
06/09/1998;32;22;13;63;34;12;1017;1015;1011;29;11;0;;283
07/09/1998;27;23;20;73;40;21;1020;1012;1009;34;23;0;;281
08/09/1998;30;21;13;67;38;19;1020;1018;1016;11;5;0;;185
09/09/1998;33;23;14;67;34;15;1018;1016;1013;23;6;0;;277
10/09/1998;31;23;15;59;39;25;1023;1013;1011;21;8;0;;296
11/09/1998;26;19;12;77;44;21;1015;1013;1011;32;8;0;;317
12/09/1998;26;21;16;72;41;19;1016;1014;1012;27;16;0;;318
13/09/1998;28;23;18;64;47;34;1014;1012;1012;40;29;0;;294
14/09/1998;27;22;18;64;45;28;1019;1016;1014;19;13;0;;315
15/09/1998;28;20;12;72;44;23;1022;1021;1019;8;5;0;;48
16/09/1998;31;21;12;67;40;19;1021;1019;1016;10;3;0;;354
17/09/1998;31;23;15;77;42;18;1017;1016;1014;11;6;0;;360
18/09/1998;28;22;17;46;37;28;1020;1018;1015;19;8;0;;178
19/09/1998;27;22;17;73;54;37;1023;1022;1021;19;6;0;;104
20/09/1998;29;21;14;82;53;30;1025;1023;1020;14;5;0;;154
21/09/1998;25;21;17;63;48;34;1023;1021;1019;19;8;0;;133
22/09/1998;20;18;15;94;88;52;1020;1019;1017;14;8;0;Rain;138
23/09/1998;22;18;15;94;82;57;1018;1017;1016;19;6;0;Fog;226
24/09/1998;21;18;15;94;80;60;1017;1015;1013;19;6;0;Rain-Thunderstorm;200
25/09/1998;20;17;14;94;82;64;1013;1010;1006;32;11;0;Rain-Thunderstorm;183
26/09/1998;19;14;11;94;79;60;1013;1009;1008;29;18;0;Rain;209
27/09/1998;22;17;13;88;65;46;1017;1015;1013;23;16;0;;247
28/09/1998;19;17;14;94;86;64;1017;1014;1013;14;8;0;Rain;209
29/09/1998;22;18;14;94;83;64;1016;1013;1010;37;13;0;Rain;204
30/09/1998;20;16;12;77;53;37;1015;1013;1011;29;21;0;;279
01/10/1998;19;16;12;77;53;37;1015;1014;1013;27;16;0;;275
02/10/1998;22;17;13;67;53;35;1017;1015;1014;26;13;0;;314
03/10/1998;21;13;7;94;65;37;1018;1016;1013;14;3;0;;228
04/10/1998;17;14;13;94;83;63;1012;1008;1005;14;5;0;Rain;85
05/10/1998;15;12;10;94;84;67;1009;1006;1004;19;13;0;Rain;229
06/10/1998;19;14;10;94;70;42;1017;1012;1009;11;3;0;;321
07/10/1998;19;13;7;93;63;37;1024;1021;1017;23;8;0;;350
08/10/1998;17;13;10;71;59;42;1026;1024;1023;37;19;0;;3
09/10/1998;16;12;8;93;71;51;1025;1024;1023;21;8;0;Rain;16
10/10/1998;18;11;5;93;71;45;1026;1024;1023;19;5;0;;294
11/10/1998;20;13;7;94;65;35;1027;1024;1014;10;3;0;;351
12/10/1998;25;17;9;94;66;39;1026;1024;1022;24;5;0;;14
13/10/1998;24;17;11;82;53;19;1025;1024;1022;11;3;0;;12
14/10/1998;25;16;7;93;62;27;1027;1025;1016;11;3;0;;8
15/10/1998;25;17;8;93;62;22;1026;1025;1022;10;5;0;;2
16/10/1998;24;16;8;87;62;31;1023;1021;1018;8;3;0;;342
17/10/1998;23;16;8;93;71;46;1020;1019;1018;23;6;0;;306
18/10/1998;20;14;9;94;77;55;1021;1019;1017;26;8;0;;229
19/10/1998;16;11;6;81;54;4;1025;1021;1017;34;13;0;;5
20/10/1998;18;10;3;93;61;34;1027;1026;1024;13;5;0;;166
21/10/1998;20;11;2;93;65;30;1027;1026;1025;8;5;0;;347
22/10/1998;21;12;3;93;63;30;1030;1028;1027;11;5;0;;360
23/10/1998;22;12;3;93;61;33;1031;1029;1028;10;5;0;;318
24/10/1998;22;14;8;93;72;43;1029;1026;1023;14;5;0;;270
25/10/1998;23;16;8;94;76;53;1022;1020;1018;29;13;0;;259
26/10/1998;22;16;9;83;55;31;1029;1024;1019;21;10;0;;335
27/10/1998;19;11;4;93;67;40;1031;1030;1028;8;5;0;;329
28/10/1998;22;12;3;93;68;35;1032;1029;1013;8;5;0;;9
29/10/1998;23;13;3;93;64;29;1028;1026;1025;8;5;0;;345
30/10/1998;21;13;7;93;69;38;1029;1027;1025;10;6;0;;354
31/10/1998;22;13;4;93;70;35;1025;1022;1020;11;5;0;;209
01/11/1998;21;12;4;93;75;46;1020;1019;1018;24;3;0;;332
02/11/1998;21;17;13;94;78;60;1018;1016;1014;26;13;0;;214
03/11/1998;18;17;15;88;81;72;1014;1011;1008;34;24;0;Rain;235
04/11/1998;15;13;11;94;81;54;1015;1010;1006;29;14;0;Rain;202
05/11/1998;15;9;4;87;67;45;1024;1020;1015;24;11;0;;15
06/11/1998;16;9;3;93;75;48;1027;1026;1025;11;6;0;;25
07/11/1998;16;11;7;94;87;72;1027;1027;1025;10;5;0;;350
08/11/1998;19;13;7;94;80;52;1030;1029;1027;6;3;0;;345
09/11/1998;19;12;6;94;81;52;1031;1029;1028;10;3;0;;318
10/11/1998;22;14;7;94;82;53;1029;1027;1025;8;2;0;Fog;62
11/11/1998;19;13;8;94;78;55;1027;1024;1021;23;6;0;;268
12/11/1998;19;14;11;88;62;40;1022;1020;1019;14;8;0;;245
13/11/1998;16;10;5;93;84;63;1020;1016;1013;40;10;0;;229
14/11/1998;16;10;5;93;69;42;1019;1016;1015;16;8;0;;64
15/11/1998;16;9;3;93;76;45;1022;1020;1019;11;6;0;;2
16/11/1998;15;9;3;93;79;59;1025;1024;1023;11;6;0;;357
17/11/1998;14;7;1;93;84;63;1024;1022;1019;14;3;0;;354
18/11/1998;16;9;3;93;64;14;1021;1019;1017;21;6;0;;11
19/11/1998;12;6;0;93;63;44;1023;1022;1021;8;3;0;;156
20/11/1998;15;7;-1;93;58;22;1024;1023;1022;11;3;0;;39
21/11/1998;12;3;-4;93;53;21;1025;1023;1021;8;5;0;;345
22/11/1998;11;3;-5;86;62;30;1021;1019;1017;6;3;0;;19
23/11/1998;9;4;0;87;74;54;1020;1017;1015;24;6;0;Rain;7
24/11/1998;13;6;-1;80;64;41;1025;1023;1020;23;10;0;;31
25/11/1998;12;4;-2;93;78;51;1025;1024;1021;19;5;0;;51
26/11/1998;13;8;3;87;59;44;1028;1027;1025;35;18;0;;5
27/11/1998;15;10;5;81;62;42;1028;1027;1025;24;16;0;;2
28/11/1998;16;9;2;87;75;48;1025;1023;1021;11;3;0;;151
29/11/1998;12;7;3;87;62;40;1023;1021;1020;32;13;0;;12
30/11/1998;11;7;3;75;60;41;1021;1020;1019;27;19;0;;7
01/12/1998;7;3;1;81;63;46;1027;1017;1016;21;11;0;;35
02/12/1998;8;6;4;65;61;53;1018;1015;1012;21;14;0;;20
03/12/1998;11;7;3;75;62;43;1012;1008;1006;26;13;0;Rain;360
04/12/1998;10;5;0;93;67;49;1017;1012;1009;21;6;0;;358
05/12/1998;11;3;-3;93;68;38;1024;1020;1017;13;3;0;;37
06/12/1998;10;2;-5;86;72;43;1027;1026;1024;11;5;0;;352
07/12/1998;11;3;-5;87;74;44;1030;1028;1020;8;3;0;;358
08/12/1998;11;3;-4;87;73;44;1031;1030;1029;10;3;0;;8
09/12/1998;10;3;-4;87;76;50;1032;1031;1030;11;5;0;;5
10/12/1998;11;4;-2;93;76;54;1032;1030;1028;11;5;0;Rain;148
11/12/1998;10;8;5;100;94;87;1030;1028;1027;10;3;0;Fog-Rain;347
12/12/1998;10;8;7;100;100;100;1035;1033;1030;8;3;0;Fog;133
13/12/1998;15;8;2;100;93;59;1038;1036;1035;8;3;0;Fog;21
14/12/1998;14;7;0;100;88;55;1037;1035;1033;13;5;0;Fog;357
15/12/1998;16;7;-2;100;77;31;1033;1031;1028;8;3;0;;6
16/12/1998;16;7;-2;93;72;34;1030;1029;1027;8;3;0;;350
17/12/1998;14;6;-3;93;74;41;1029;1028;1027;10;5;0;;347
18/12/1998;13;4;-3;93;74;38;1029;1028;1026;10;5;0;;353
